Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD00962,2025-08-03,2025-08-07,C0201,Sneha,Female,38,Kochi,Kerala,South,P033,Jeans,Clothing,Jeans,5,1497,0.1,6736.5,630.68,Card
ORD00963,2025-02-14,2025-02-21,C0111,Diya,Male,33,Bengaluru,Karnataka,South,P006,Phone,Electronics,Phone,5,2504,0.0,12520.0,1290.3,Cash
ORD00964,2025-05-21,2025-05-23,C0059,Sneha,Male,26,Bengaluru,Karnataka,South,P015,Jeans,Clothing,Jeans,7,2503,0.05,16644.95,1562.11,Card
ORD00965,2025-10-07,2025-10-08,C0168,Priya,Female,38,Delhi,Delhi,North,P046,Tea,Grocery,Tea,5,4251,0.1,19129.5,3618.25,Cash
ORD00966,2025-03-04,2025-03-06,C0233,Priya,Male,46,Bengaluru,Karnataka,South,P044,Laptop,Electronics,Laptop,3,2082,0.0,6246.0,1387.5,Card
ORD00967,2025-06-24,2025-06-30,C0012,Sneha,Male,35,Mumbai,Maharashtra,West,P029,Desk,Furniture,Desk,7,3048,0.15,18135.6,4244.26,Cash
ORD00968,2025-07-09,2025-07-13,C0093,Diya,Female,32,Chennai,Tamil Nadu,South,P032,Desk,Furniture,Desk,2,716,0.0,1432.0,337.73,Cash
ORD00969,2025-12-18,2025-12-25,C0086,Aarav,Male,65,Bengaluru,Karnataka,South,P009,Tea,Grocery,Tea,5,3925,0.1,17662.5,1079.58,UPI
ORD00970,2025-06-25,2025-06-26,C0191,Diya,Male,18,Bengaluru,Karnataka,South,P010,Tea,Grocery,Tea,8,1007,0.15,6847.6,578.88,Card
ORD00971,2025-06-30,2025-07-04,C0054,Sneha,Female,60,Mumbai,Maharashtra,West,P009,Chair,Furniture,Chair,1,2160,0.0,2160.0,346.13,Card
ORD00972,2025-11-19,2025-11-21,C0174,Aarav,Female,60,Delhi,Delhi,North,P036,Laptop,Electronics,Laptop,8,4057,0.15,27587.6,1681.0,UPI
ORD00973,2025-06-25,2025-06-28,C0199,Sneha,Male,24,Delhi,Delhi,North,P019,Tea,Grocery,Tea,7,3638,0.0,25466.0,1382.1,Card
ORD00974,2025-05-19,2025-05-23,C0073,Aarav,Male,48,Bengaluru,Karnataka,South,P023,Desk,Furniture,Desk,1,2742,0.1,2467.8,527.41,Card
ORD00975,2025-11-19,2025-11-26,C0022,Priya,Male,32,Mumbai,Maharashtra,West,P010,Laptop,Electronics,Laptop,2,4710,0.05,8949.0,866.54,Cash
ORD00976,2025-12-08,2025-12-13,C0166,Rahul,Female,65,Kochi,Kerala,South,P020,Jeans,Clothing,Jeans,8,2356,0.05,17905.6,1240.8,UPI
ORD00977,2025-02-11,2025-02-15,C0217,Rahul,Male,28,Kochi,Kerala,South,P029,Desk,Furniture,Desk,8,1795,0.05,13642.0,2124.09,Cash
ORD00978,2025-10-17,2025-10-18,C0155,Priya,Male,34,Delhi,Delhi,North,P023,Jeans,Clothing,Jeans,6,2158,0.05,12300.6,737.62,Cash
ORD00979,2025-12-29,2025-12-31,C0241,Aarav,Male,53,Bengaluru,Karnataka,South,P019,Jeans,Clothing,Jeans,6,887,0.15,4523.7,440.41,Card
ORD00980,2025-05-16,2025-05-19,C0245,Rahul,Female,62,Chennai,Tamil Nadu,South,P021,Chair,Furniture,Chair,5,4570,0.1,20565.0,4029.69,Card
ORD00981,2025-12-02,2025-12-05,C0248,Sneha,Female,27,Chennai,Tamil Nadu,South,P036,Laptop,Electronics,Laptop,2,4326,0.1,7786.8,930.03,UPI
ORD00982,2025-06-19,2025-06-21,C0127,Unknown Customer,Female,45,Bengaluru,Karnataka,South,P013,Jeans,Clothing,Jeans,3,129,0.1,348.3,20.49,Cash
ORD00983,2025-05-01,2025-05-04,C0010,Aarav,Male,54,Unknown,Maharashtra,West,P013,Desk,Furniture,Desk,4,1949,0.15,6626.6,582.14,Cash
ORD00984,2025-06-07,2025-06-10,C0151,Sneha,Female,30,Chennai,Tamil Nadu,South,P029,Phone,Electronics,Phone,1,4342,0.15,3690.7,628.28,Cash
ORD00985,2025-09-01,2025-09-03,C0147,Diya,Male,20,Mumbai,Maharashtra,West,P007,Jeans,Clothing,Jeans,1,2061,0.0,2061.0,403.88,UPI
ORD00986,2025-02-11,2025-02-13,C0043,Aarav,Female,23,Bengaluru,Karnataka,South,P020,Jeans,Clothing,Jeans,8,1314,0.1,9460.8,625.61,UPI
ORD00987,2025-09-02,2025-09-09,C0189,Priya,Male,52,Delhi,Delhi,North,P011,Phone,Electronics,Phone,6,2583,0.15,13173.3,691.65,Card
ORD00988,2025-10-17,2025-10-20,C0142,Diya,Male,27,Kochi,Kerala,South,P037,Rice,Grocery,Rice,5,4648,0.15,19754.0,1301.84,Cash
ORD00989,2025-06-25,2025-07-01,C0051,Diya,Female,39,Bengaluru,Karnataka,South,P008,Desk,Furniture,Desk,6,2626,0.05,14968.2,943.46,Cash
ORD00990,2025-11-25,2025-12-02,C0130,Priya,Female,57,Delhi,Delhi,North,P019,Chair,Furniture,Chair,8,1080,0.15,7344.0,395.2,Card
ORD00991,2025-01-24,2025-01-25,C0146,Aarav,Male,32,Kochi,Kerala,South,P028,Jeans,Clothing,Jeans,7,2691,0.15,16011.45,3403.08,Cash
ORD00992,2025-03-05,2025-03-09,C0078,Aarav,Female,59,Chennai,Tamil Nadu,South,P050,Phone,Electronics,Phone,7,3388,0.05,22530.2,2657.13,Cash
ORD00993,2025-03-30,2025-04-01,C0054,Priya,Male,51,Kochi,Kerala,South,P038,Jeans,Clothing,Jeans,7,2661,0.0,18627.0,3568.9,UPI
ORD00994,2025-09-01,2025-09-04,C0210,Rahul,Male,65,Delhi,Delhi,North,P044,Rice,Grocery,Rice,8,3857,0.05,29313.2,3043.72,Cash
ORD00995,2025-02-21,2025-02-28,C0042,Rahul,Female,23,Bengaluru,Karnataka,South,P048,Rice,Grocery,Rice,7,1786,0.0,12502.0,1880.55,UPI
ORD00996,2025-11-12,2025-11-16,C0243,Diya,Male,29,Bengaluru,Karnataka,South,P043,Chair,Furniture,Chair,8,975,0.15,6630.0,1529.02,Card
ORD00997,2025-01-22,2025-01-28,C0159,Sneha,Female,45,Kochi,Kerala,South,P006,Rice,Grocery,Rice,6,3337,0.1,18019.8,1152.64,UPI
ORD00998,2025-08-14,2025-08-20,C0247,Diya,Female,46,Bengaluru,Karnataka,South,P019,Laptop,Electronics,Laptop,1,2410,0.15,2048.5,117.76,UPI
ORD00999,2025-02-25,2025-03-01,C0140,Sneha,Female,51,Kochi,Kerala,South,P023,Jeans,Clothing,Jeans,5,4639,0.1,20875.5,4346.6,Cash
ORD01000,2025-10-20,2025-10-25,C0095,Sneha,Female,35,Bengaluru,Karnataka,South,P013,Laptop,Electronics,Laptop,4,2250,0.1,8100.0,480.8,UPI
